"id";"tipo";"id_marca";"id_marca_modelo";"name"
"7284";"1";"22";"7284";"Focus Fastback SE/SE PLUS 2.0 Flex Aut."
"7285";"1";"22";"7285";"Focus Fastback TIT./T.PLUS 2.0 Flex Aut."
"800";"1";"22";"800";"Focus Ghia  2.0 16V/ 2.0 16V Flex 5p Aut"
"801";"1";"22";"801";"Focus Ghia Sed. 2.0 16V/ 2.0 16V Flex 4p"
"802";"1";"22";"802";"Focus Ghia Sed. 2.0 16V/2.0 16V Flex Aut"
"803";"1";"22";"803";"Focus Ghia/ XR 2.0 /Ghia 2.0 16V Flex 5p"
"5450";"1";"22";"5450";"Focus Sed. TI./TI.Plus 2.0 16V Flex  Aut"
"7687";"1";"22";"7687";"Focus Sedan 1.6 16V Flex 4p Aut."
"804";"1";"22";"804";"Focus Sedan 1.6/1.6 Flex 8V/16V 4p Mec."
"805";"1";"22";"805";"Focus Sedan 1.8 16V 115cv 4p"
"806";"1";"22";"806";"Focus Sedan 2.0 16V/2.0 16V Flex 4p"
"807";"1";"22";"807";"Focus Sedan 2.0 16V/2.0 16V Flex 4p Aut."
"5451";"1";"22";"5451";"Focus TITA/TITA Plus 2.0  Flex 5p Aut."
"5452";"1";"22";"5452";"Focus TITANIUM 2.0 16V Flex 5p Mec."
"808";"1";"22";"808";"Furglaine 3.6"
"809";"1";"22";"809";"Furglaine 3.9 Diesel"
"810";"1";"22";"810";"Furglaine Chateaux/Exec. 3.9 Diesel"
"10006";"1";"22";"10006";"Fusion 2.5 16V 193cv Aut. (Híbrido)"
"6381";"1";"22";"6381";"Fusion 2.5L I-VCT Flex Aut."
"7826";"1";"22";"7826";"Fusion SE 2.5 I-VCT Flex 16V Aut."
"7755";"1";"22";"7755";"Fusion SEL 2.0 Ecobo. 16V 248cv Aut."
"4061";"1";"22";"4061";"Fusion SEL 2.3 16V  162cv Aut."
"4922";"1";"22";"4922";"Fusion SEL 2.5 16V 173cv Aut."
"5622";"1";"22";"5622";"Fusion SEL 3.0 V6  24V 243cv Aut."
"4923";"1";"22";"4923";"Fusion SEL 3.0 V6 AWD 24V 243cv Aut."
"10007";"1";"22";"10007";"Fusion Titanium 2.0 145cv Aut. (Híbrido)"
"6324";"1";"22";"6324";"Fusion Titanium 2.0 GTDI Eco. Awd Aut."
"6382";"1";"22";"6382";"Fusion Titanium 2.0 GTDI Eco. Fwd Aut."
"811";"1";"22";"811";"Ibiza 3.9 Furgão Diesel"
"812";"1";"22";"812";"Ibiza Chat./Exec. 3.9 Diesel"
"4514";"1";"22";"4514";"Ka 1.0 8V/1.0 8V ST Flex 3p"
"8744";"1";"22";"8744";"Ka 1.0 FREESTYLE 12V Flex 5p Mec."
"8149";"1";"22";"8149";"Ka 1.0 S TiVCT Flex 5p"
"6915";"1";"22";"6915";"Ka 1.0 SE/SE Plus TiVCT Flex 5p"
"6914";"1";"22";"6914";"Ka 1.0 SEL TiVCT Flex 5p"
"8122";"1";"22";"8122";"Ka 1.0 TECNO 12V Flex 5p"
"4789";"1";"22";"4789";"Ka 1.0 TECNO 8V Flex 3p"
"813";"1";"22";"813";"Ka 1.0i 3p"
"8745";"1";"22";"8745";"Ka 1.5 100 Anos Flex 5p Aut."
"8401";"1";"22";"8401";"Ka 1.5 FreeStyle 12V Flex 5p Aut."
"8402";"1";"22";"8402";"Ka 1.5 FreeStyle 12V Flex 5p Mec."
"8440";"1";"22";"8440";"Ka 1.5 SE 12V Flex 5p Aut."
"8441";"1";"22";"8441";"Ka 1.5 SE 12V Flex 5p Mec."
"8442";"1";"22";"8442";"Ka 1.5 SE Plus 12V Flex 5p Aut."
"8443";"1";"22";"8443";"Ka 1.5 SE Plus 12V Flex 5p Mec."
"6916";"1";"22";"6916";"Ka 1.5 SE/SE PLUS 16V Flex 5p"
"8444";"1";"22";"8444";"Ka 1.5 Sedan SE 12V Flex 4p Aut."
"8445";"1";"22";"8445";"Ka 1.5 Sedan SE 12V Flex 4p Mec."
"8446";"1";"22";"8446";"Ka 1.5 Sedan SE Plus 12V Flex 4p Aut."
"8447";"1";"22";"8447";"Ka 1.5 Sedan SE Plus 12V Flex 4p Mec."
"8746";"1";"22";"8746";"Ka 1.5 Sedan SEL 12V Flex 4p Aut."
"8448";"1";"22";"8448";"Ka 1.5 Sedan SEL 12V Flex 4p Mec."
"8403";"1";"22";"8403";"Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut."
"8449";"1";"22";"8449";"Ka 1.5 TITANIUM 12V Flex 5p Aut."
"4515";"1";"22";"4515";"Ka 1.6 8V Flex 3p"
"4790";"1";"22";"4790";"Ka 1.6 TECNO 8V Flex 3p"
"814";"1";"22";"814";"Ka Action 1.6 MPI 8V 95cv"
"815";"1";"22";"815";"Ka Black 1.0 MPI 8v 65cv"
"816";"1";"22";"816";"Ka Black 1.6 MPI 8v 95cv"
"817";"1";"22";"817";"Ka CLX 1.3i 3p"
"818";"1";"22";"818";"Ka GL 1.0i Zetec Rocam"
"819";"1";"22";"819";"Ka GL Image 1.0i/ 1.0i Zetec Rocam"
"820";"1";"22";"820";"Ka Image 1.0i"
"3887";"1";"22";"3887";"Ka MP3 1.0 MPI 8V 65cv"
"3888";"1";"22";"3888";"Ka MP3 1.6 MPI 8V 95cv"
"6917";"1";"22";"6917";"Ka SEL 1.5 16V Flex 5p"
"5623";"1";"22";"5623";"Ka Sport 1.6 8V Flex 3p"
"821";"1";"22";"821";"Ka Street 1.0i"
"822";"1";"22";"822";"Ka Tecno 1.0i 8v Zetec Rocam"
"7905";"1";"22";"7905";"Ka TRAIL 1.0 12V Flex Mec. 5p"
"7904";"1";"22";"7904";"Ka TRAIL 1.5 16V Flex Mec. 5p"
"823";"1";"22";"823";"Ka XR 1.6 MPI 8V"
"6919";"1";"22";"6919";"Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p"
"6918";"1";"22";"6918";"Ka+ Sedan 1.0 SEL TiCVT Flex 4p"
"8123";"1";"22";"8123";"Ka+ Sedan 1.5 ADVANCED 16V Flex 4p"
"6920";"1";"22";"6920";"Ka+ Sedan 1.5 SE/SE PLUS 16V Flex 4p"
"6921";"1";"22";"6921";"Ka+ Sedan 1.5 SEL 16V Flex 4p"
"9744";"1";"22";"9744";"Maverick Lariat FX4 2.0 EcoBoost Aut."
"10758";"1";"22";"10758";"Maverick Lariat Hybrid 2.5 Aut."
"824";"1";"22";"824";"Mondeo CLX 1.8 4p e 5p"
"825";"1";"22";"825";"Mondeo CLX 1.8i SW"
"826";"1";"22";"826";"Mondeo CLX 2.0i 4p Aut"
"827";"1";"22";"827";"Mondeo CLX 2.0i 4p Mec"
"828";"1";"22";"828";"Mondeo CLX 2.0i SW Aut"
"829";"1";"22";"829";"Mondeo CLX 2.0i SW Mec"
"830";"1";"22";"830";"Mondeo Ghia 2.0 16V 143cv 4p Aut"
"831";"1";"22";"831";"Mondeo Ghia 2.0 16V 143cv 4p Mec"
"832";"1";"22";"832";"Mondeo Ghia 2.5 V6 Aut"
"833";"1";"22";"833";"Mondeo Ghia 2.5 V6 Mec"
"834";"1";"22";"834";"Mondeo GLX 2.0 16V 4p Aut"
"835";"1";"22";"835";"Mondeo GLX 2.0 4p e 5p"
"836";"1";"22";"836";"Mondeo GLX 2.0i SW Mec./ Aut."
"837";"1";"22";"837";"Mustang 3.8 V6"
"838";"1";"22";"838";"Mustang 3.8 V6 Conv."
"8987";"1";"22";"8987";"Mustang Black Shadow 5.0 V8"
"839";"1";"22";"839";"Mustang Cobra 5.7 V8"
"10993";"1";"22";"10993";"Mustang GT Performance 5.0 V8"
"8238";"1";"22";"8238";"Mustang GT Premium 5.0 V8"
"840";"1";"22";"840";"Mustang GT V8"
"841";"1";"22";"841";"Mustang GT V8 Conversível"
"9354";"1";"22";"9354";"Mustang MACH 1 5.0 V8"
"10868";"1";"22";"10868";"Mustang Mach-E GT Performance (Elétrico)"
"842";"1";"22";"842";"Pampa 4x4 Jeep GL / L 1.6"
"843";"1";"22";"843";"Pampa Ghia 1.6/1.8/DUO"
"844";"1";"22";"844";"Pampa GL 1.6/ 1.8"
"845";"1";"22";"845";"Pampa L 1.6"
"846";"1";"22";"846";"Pampa L 1.8i / 1.8"
"847";"1";"22";"847";"Pampa S 1.8"
"848";"1";"22";"848";"Probe 2.0/2.2"
"849";"1";"22";"849";"Probe GT 2.5 V6"
"850";"1";"22";"850";"Ranger 2.5 4x2 CD TB Diesel"
"851";"1";"22";"851";"Ranger 2.5 4x2 CE Diesel"
"852";"1";"22";"852";"Ranger 2.5 4x2 TB Diesel"
"853";"1";"22";"853";"Ranger 2.5 4x4 CD TB Diesel"
"854";"1";"22";"854";"Ranger 2.5 4x4 CE TB Diesel"
"855";"1";"22";"855";"Ranger 2.5 4x4 TB Diesel"
"856";"1";"22";"856";"Ranger 2.5i CD"
"857";"1";"22";"857";"Ranger 2.5i CE"
"858";"1";"22";"858";"Ranger 2.5i CS"
"9359";"1";"22";"9359";"Ranger Black 2.2 4x2 CD Diesel Aut."
"9772";"1";"22";"9772";"Ranger FX4 3.2 20V 4x4 CD Diesel Aut."
"4998";"1";"22";"4998";"Ranger Limited 2.3 150cv CD"
"6163";"1";"22";"6163";"Ranger Limited 2.5 16V 4x2 CD Flex"
"859";"1";"22";"859";"Ranger Limited 3.0 PSE 4x4 CD TB Diesel"
"10761";"1";"22";"10761";"Ranger Limited 3.0 V6 4x4 CD TB Die. Aut"
"10741";"1";"22";"10741";"Ranger Limited 3.2 4x4 CD Diesel Aut."
"10762";"1";"22";"10762";"Ranger Limited+ 3.0 V6 4x4 CD TB Die Aut"
"10891";"1";"22";"10891";"Ranger Raptor 3.0 V6 Bi-Turbo 4WD AUT."
"860";"1";"22";"860";"Ranger Splash CE"
"861";"1";"22";"861";"Ranger Splash CS"
"6746";"1";"22";"6746";"Ranger SPORT 2.5 Flex 16V 4x2 CS"
"8079";"1";"22";"8079";"Ranger SPORTRAC 2.2 16V 4x4 CD Dies Aut."
"9080";"1";"22";"9080";"Ranger Storm 3.2 20V 4x4 CD Diesel Aut."
"862";"1";"22";"862";"Ranger STX 4.0 CS/ CE"
"6525";"1";"22";"6525";"Ranger TROPICAB 2.5 16V 4X2 Flex"
"6526";"1";"22";"6526";"Ranger TROPICAB 3.2 20V 4X4 TB Diesel"
"6527";"1";"22";"6527";"Ranger TROPIVAN 2.5 16V 4X2 Flex"
"6528";"1";"22";"6528";"Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut."
"6529";"1";"22";"6529";"Ranger TROPIVAN 3.2 20V 4X4 TB Diesel"
"5365";"1";"22";"5365";"Ranger TROPIVAN XLT 2.3 16V 150cv"
"5366";"1";"22";"5366";"Ranger TROPIVAN XLT 3.0 PSE 4x2 TB Dies."
"5367";"1";"22";"5367";"Ranger TROPIVAN XLT 3.0 PSE 4x4 TB Dies."
"10828";"1";"22";"10828";"Ranger XL 2.0 4x4 CD Diesel Mec. "
"7688";"1";"22";"7688";"Ranger XL 2.2 4x4 CD Diesel Mec."
"7882";"1";"22";"7882";"Ranger XL 2.2 4x4 CS Diesel Mec."
"863";"1";"22";"863";"Ranger XL 2.3 16v 137cv 4x2 CD Repower."
"864";"1";"22";"864";"Ranger XL 2.3 16v 137cv 4x2 CE Repower."
"865";"1";"22";"865";"Ranger XL 2.3 16v 137cv 4x2 CS Repower."
"866";"1";"22";"866";"Ranger XL 2.3 CS"
"867";"1";"22";"867";"Ranger XL 2.8 8v 135cv 4x2 CD TB Diesel"
"868";"1";"22";"868";"Ranger XL 2.8 8v 135cv 4x2 CE TB Diesel"
"869";"1";"22";"869";"Ranger XL 2.8 8v 135cv 4x2 CS TB Diesel"
"870";"1";"22";"870";"Ranger XL 2.8 8v 135cv 4x4 CD TB Diesel"
"871";"1";"22";"871";"Ranger XL 2.8 8v 135cv 4x4 CE TB Diesel"
"872";"1";"22";"872";"Ranger XL 2.8 8v 135cv 4x4 CS TB Diesel"
"3814";"1";"22";"3814";"Ranger XL 3.0 PSE 163cv 4x2 CD TB Diesel"
"3815";"1";"22";"3815";"Ranger XL 3.0 PSE 163cv 4x2 CS TB Diesel"
"3816";"1";"22";"3816";"Ranger XL 3.0 PSE 163cv 4x4 CD TB Diesel"
"3817";"1";"22";"3817";"Ranger XL 3.0 PSE 163cv 4x4 CS TB Diesel"
"873";"1";"22";"873";"Ranger XL 4.0 12v V6 210cv 4x2 CS Repow."
"874";"1";"22";"874";"Ranger XL 4.0 CS"
"10829";"1";"22";"10829";"Ranger XLS 2.0 4x2 CD Diesel Aut. "
"10830";"1";"22";"10830";"Ranger XLS 2.0 4x4 CD Diesel Aut. "
"8316";"1";"22";"8316";"Ranger XLS 2.2 4x2 CD Diesel Aut."
"8049";"1";"22";"8049";"Ranger XLS 2.2 4x2 CD Diesel Mec."
"7590";"1";"22";"7590";"Ranger XLS 2.2 4x4 CD Diesel Aut."
"6693";"1";"22";"6693";"Ranger XLS 2.2 4x4 CD Diesel Mec."
"875";"1";"22";"875";"Ranger XLS 2.3 16V 145cv/150cv 4x2 CD"
"876";"1";"22";"876";"Ranger XLS 2.3 16V 145cv/150cv 4x2 CS"
"6165";"1";"22";"6165";"Ranger XLS 2.5 16V 4x2 CD Flex"
"6166";"1";"22";"6166";"Ranger XLS 2.5 16V 4x2 CS Flex"
"877";"1";"22";"877";"Ranger XLS 2.8 8V 135cv 4x2 CD TB Diesel"
"878";"1";"22";"878";"Ranger XLS 2.8 8V 135cv 4x2 CS TB Diesel"
"879";"1";"22";"879";"Ranger XLS 2.8 8V 135cv 4x4 CS TB Diesel"
"880";"1";"22";"880";"Ranger XLS 2.8/2.8 Storm  4x4 CD TB Dies"
"881";"1";"22";"881";"Ranger XLS 3.0 PSE 163cv 4x2 CD TB Dies."
"882";"1";"22";"882";"Ranger XLS 3.0 PSE 163cv 4x2 CS TB Dies."
"883";"1";"22";"883";"Ranger XLS 3.0 PSE 163cv 4x4 CD TB Dies."
"4848";"1";"22";"4848";"Ranger XLS 3.0 PSE Storm 4x4 CD TB Dies."
"10831";"1";"22";"10831";"Ranger XLS 3.0 V6 4x4 CD Diesel Aut. "
"6562";"1";"22";"6562";"Ranger XLS 3.2 20V 4x4 CD Diesel Aut."
"6167";"1";"22";"6167";"Ranger XLS 3.2 20V 4x4 CD Diesel Mec."
"6168";"1";"22";"6168";"Ranger XLS 3.2 20V 4x4 CS Diesel"
"4474";"1";"22";"4474";"Ranger XLS SPORT 2.3 16V 150cv CS"
"4291";"1";"22";"4291";"Ranger XLT 2.3 16V 150cv CD Repower."
"884";"1";"22";"884";"Ranger XLT 2.3 CS"
"6169";"1";"22";"6169";"Ranger XLT 2.5 16V 4x2 CD Flex"
"885";"1";"22";"885";"Ranger XLT 2.5 4x2 CD Diesel"
"886";"1";"22";"886";"Ranger XLT 2.5 4x2 CE Diesel"
"887";"1";"22";"887";"Ranger XLT 2.5 4x2 CS Diesel"
"888";"1";"22";"888";"Ranger XLT 2.5 4x4 CD Diesel"
"889";"1";"22";"889";"Ranger XLT 2.5 4x4 CE TB Diesel"
"890";"1";"22";"890";"Ranger XLT 2.5 4x4 CS TB Diesel"
"891";"1";"22";"891";"Ranger XLT 2.8 8v 135cv 4x2 CD TB Diesel"
"892";"1";"22";"892";"Ranger XLT 2.8 8v 135cv 4x4 CD TB Diesel"
"893";"1";"22";"893";"Ranger XLT 2.8 8v 135cv 4x4 CE TB Diesel"
"894";"1";"22";"894";"Ranger XLT 3.0 PSE 163cv 4x2 CD TB Dies."
"895";"1";"22";"895";"Ranger XLT 3.0 PSE 163cv 4x4 CD TB Dies."
"10763";"1";"22";"10763";"Ranger XLT 3.0 V6 4x4 CD TB  Die. Aut."
"6170";"1";"22";"6170";"Ranger XLT 3.2 20V 4x4 CD Diesel"
"6171";"1";"22";"6171";"Ranger XLT 3.2 20V 4x4 CD Diesel Aut."
"896";"1";"22";"896";"Ranger XLT 4.0 12v V6 210cv 4x4 CD Repow"
"897";"1";"22";"897";"Ranger XLT 4.0 12v V6 210cv 4x4 CE Repow"
"898";"1";"22";"898";"Ranger XLT 4.0 4x2 CE"
"899";"1";"22";"899";"Ranger XLT 4.0 4x2 CS"
"900";"1";"22";"900";"Ranger XLT 4.0 4x4 CD"
"901";"1";"22";"901";"Ranger XLT 4.0 4x4 CE"
"902";"1";"22";"902";"Ranger XLT 4.0 4x4 CS"
"903";"1";"22";"903";"Ranger XLT Limit./L.Cent. 2.8 CD TB Dies"
"904";"1";"22";"904";"Royale Ghia 2.0/2.0i 2p e 4p"
"905";"1";"22";"905";"Royale GL 1.8/1.8i  2p e 4p"
"906";"1";"22";"906";"Royale GL 2.0/2.0i 2p e 4p"
"907";"1";"22";"907";"Taurus GL 3.0 V6"
"908";"1";"22";"908";"Taurus GL SW 3.0 V6 24V"
"909";"1";"22";"909";"Taurus L/LX 3.0 V6"
"910";"1";"22";"910";"Taurus LX SW 3.0 V6 24V"
"911";"1";"22";"911";"Taurus SHO 3.0 V6"
"9163";"1";"22";"9163";"TERRITORY SEL 1.5 GTDi EcoBoost Aut."
"9164";"1";"22";"9164";"TERRITORY Titanium 1.5 GTDi EcoBo. Aut."
"912";"1";"22";"912";"Thunderbird SC 3.8 V6"
"6202";"1";"22";"6202";"TRANSIT Chassi 2.2 TDCI Diesel"
"5247";"1";"22";"5247";"TRANSIT Chassi 2.4 TDCI Diesel"
"10838";"1";"22";"10838";"TRANSIT Chassi 350E 2.0 EcoBule Diesel"
"10839";"1";"22";"10839";"TRANSIT Chassi 470E 2.0 EcoBule Diesel"
"9839";"1";"22";"9839";"TRANSIT Furgão 2.0 Curto Turbo Diesel"
"10638";"1";"22";"10638";"TRANSIT Furgão 2.0 Longo Turbo Die Aut."
"9840";"1";"22";"9840";"TRANSIT Furgão 2.0 Longo Turbo Diesel "
"6383";"1";"22";"6383";"TRANSIT Furgão 2.2 TDCI Curto Diesel"
"6296";"1";"22";"6296";"TRANSIT Furgão 2.2 TDCI Longa Diesel"
"5884";"1";"22";"5884";"TRANSIT Furgão 2.2 TDCI Longo Jumbo Dies"
"4838";"1";"22";"4838";"TRANSIT Furgão 3330 2.4 TDCI Curto Dies."
"4839";"1";"22";"4839";"TRANSIT Furgão 3550 2.4 TDCI Longo Dies."
"10639";"1";"22";"10639";"TRANSIT Minibus 15 Lug. 2.0 16V Die Aut."
"9650";"1";"22";"9650";"TRANSIT Minibus 15 Lug. 2.0 16V Diesel"
"10640";"1";"22";"10640";"TRANSIT Minibus 18 Lug. 2.0 16V Die Aut."
"9651";"1";"22";"9651";"TRANSIT Minibus 18 Lug. 2.0 16V Diesel"
"10641";"1";"22";"10641";"TRANSIT Minibus Vidrada 2.0 16V Die Aut."
"9652";"1";"22";"9652";"TRANSIT Minibus Vidrada 2.0 16V Diesel"
"6203";"1";"22";"6203";"TRANSIT Van 3550 2.2 TDCI 14/16lug. Dies"
"4840";"1";"22";"4840";"TRANSIT Van 3550 2.4 TDCI 14lug. Diesel"
"913";"1";"22";"913";"Verona Ghia 2.0i 4p"
"914";"1";"22";"914";"Verona GL 1.8i / LX 1.8i 4p"
"915";"1";"22";"915";"Verona GLX 1.8 (Modelo antigo)"
"916";"1";"22";"916";"Verona GLX 1.8i / 1.8 4p"
"917";"1";"22";"917";"Verona GLX 2.0i / 2.0 4p"
"918";"1";"22";"918";"Verona LX 1.6 (Modelo antigo)"
"919";"1";"22";"919";"Verona LX 1.8 (Modelo antigo)"
"920";"1";"22";"920";"Verona S 2.0i 4p"
"921";"1";"22";"921";"Versailles Ghia 2.0i / 2.0 2p e 4p"
"922";"1";"22";"922";"Versailles GL 1.8i / 1.8 2p e 4p"
"923";"1";"22";"923";"Versailles GL 2.0i / 2.0 2p e 4p"
"924";"1";"22";"924";"Windstar GL"
"925";"1";"22";"925";"Windstar LX"
"255";"1";"8";"255";"Buggy W. Turing/Luxo/M-11 Absolut 1.6 8V"
"254";"1";"8";"254";"Buggy/M-8/M-8 Long 1.6"
"4053";"1";"123";"4053";"Buggy IV e V"
"5190";"1";"123";"5190";"Buggy VII/VII BIG/VII Flex"
"9902";"1";"238";"9902";"D1 EV (Elétrico)"
"10813";"1";"238";"10813";"Dolphin EV (Elétrico)"
"10986";"1";"238";"10986";"Dolphin Mini (Elétrico)"
"10878";"1";"238";"10878";"Dolphin Plus (Elétrico)"
"9831";"1";"238";"9831";"eT3  (Elétrico)"
"9860";"1";"238";"9860";"Han EV  (Elétrico)"
"10833";"1";"238";"10833";"Seal (Elétrico)"
"10181";"1";"238";"10181";"Song Plus (Hibrido)"
"9775";"1";"238";"9775";"TAN EV 4x4 (Elétrico)"
"10184";"1";"238";"10184";"Yuan Plus (Elétrico)"
"9561";"1";"236";"9561";"Stark Mountaim 2.3 AWD TDI Diesel 3p "
"9562";"1";"236";"9562";"Stark Superação 2.3 AWD 2.3 TDI Die. 3p"
"258";"1";"10";"258";"Deville/Eldorado 4.9"
"259";"1";"10";"259";"Seville 4.6"
"9628";"1";"245";"9628";"ARRIZO 6  PRO 1.5 Turbo Flex Aut."
"10133";"1";"245";"10133";"ARRIZO 6 PRO 1.5 Turbo (Híbrido)"
"9862";"1";"245";"9862";"iCar EQ1 TECH (Elétrico)"
"9532";"1";"245";"9532";"Tiggo 3X Plus 1.0 Turbo Flex Aut."
"9533";"1";"245";"9533";"Tiggo 3X Pro 1.0 Turbo Flex Aut."
"10067";"1";"245";"10067";"Tiggo 5X PRO 1.5 Turbo (Híbrido)"
"9749";"1";"245";"9749";"Tiggo 5X PRO 1.5 Turbo Flex Aut."
"10742";"1";"245";"10742";"Tiggo 5X PRO Max Drive1.5 TB (Híbrido)"
"10743";"1";"245";"10743";"Tiggo 5X SPORT 1.5 Turbo Flex Aut."
"10068";"1";"245";"10068";"Tiggo 7 PRO 1.5 Turbo (Híbrido)  "
"9681";"1";"245";"9681";"Tiggo 7 Pro 1.6 Turbo 16V Aut.  "
"10764";"1";"245";"10764";"Tiggo 7 Pro Max Drive 1.5 TB (Hibrido)"
"10114";"1";"245";"10114";"Tiggo 7 Pro Max Drive 1.6 Turbo 16V Aut."
"10998";"1";"245";"10998";"Tiggo 7 SPORT 1.5 Turbo Flex 16V Aut.  "
"9924";"1";"245";"9924";"Tiggo 8 FOUNDER S EDITION 1.6 TGDi Aut."
"10182";"1";"245";"10182";"Tiggo 8 Max Drive 1.6 Turbo Aut."
"9925";"1";"245";"9925";"Tiggo 8 PRO 1.5 Turbo (Híbrido) "
"9039";"1";"161";"9039";"ARRIZO 5 RT 1.5 Turbo Flex Aut."
"9040";"1";"161";"9040";"ARRIZO 5 RTS 1.5 Turbo Flex Aut."
"8513";"1";"161";"8513";"ARRIZO 5 RX 1.5 16V Turbo Flex Aut."
"9262";"1";"161";"9262";"ARRIZO 5 RXS 1.5 Turbo Flex Aut."
"8514";"1";"161";"8514";"ARRIZO 5 RXT 1.5 16V Turbo Flex Aut."
"9299";"1";"161";"9299";"ARRIZO 5e (Elétrico)"
"9106";"1";"161";"9106";"ARRIZO 6 GSX 1.5 Turbo Flex Aut."
"6379";"1";"161";"6379";"Celer Hatch 1.5 16V Flex 5p"
"7222";"1";"161";"7222";"Celer Hatch ACT 1.5 16V Flex 5p"
"6380";"1";"161";"6380";"Celer Sedan 1.5 16V Flex 5p"
"7223";"1";"161";"7223";"Celer Sedan ACT 1.5 16V Flex 5p"
"5208";"1";"161";"5208";"CIELO 1.6 16V 119cv  5p"
"5209";"1";"161";"5209";"CIELO Sedan 1.6 16V 119cv  4p"
"5210";"1";"161";"5210";"Face 1.3 16V/1.3 16V Flex.Mec."
"7224";"1";"161";"7224";"QQ 1.0  ACT FL 12V/1.0 12V Flex  5p"
"7089";"1";"161";"7089";"QQ 1.0 ACT 12V 69cv 5p"
"7225";"1";"161";"7225";"QQ 1.0 Look FL 12V/1.0 12V Flex 5p"
"7902";"1";"161";"7902";"QQ 1.0 SMILE 12V Flex 5p"
"5534";"1";"161";"5534";"QQ 1.1/1.0 12V 69cv 5p"
"5740";"1";"161";"5740";"S-18 1.3 16V Flex Mec. 5p"
"8339";"1";"161";"8339";"Tiggo 2 ACT 1.5 16V Flex Aut.5p"
"8278";"1";"161";"8278";"Tiggo 2 ACT 1.5 16V Flex Mec. 5p"
"9227";"1";"161";"9227";"Tiggo 2 EX 1.5 16V Flex Aut. 5p"
"8340";"1";"161";"8340";"Tiggo 2 Look 1.5 16V Flex Aut.5p"
"8279";"1";"161";"8279";"Tiggo 2 Look 1.5 16V Flex Mec. 5p"
"9492";"1";"161";"9492";"Tiggo 2 SMILE 1.5 16V Flex Aut."
"6661";"1";"161";"6661";"Tiggo 2.0 16V Aut. 5p"
"5021";"1";"161";"5021";"Tiggo 2.0 16V Mec. 5p"
"8571";"1";"161";"8571";"Tiggo 5X T 1.5 16V Turbo Flex Aut."
"8572";"1";"161";"8572";"Tiggo 5X TXS 1.5 16V Turbo Flex Aut."
"8586";"1";"161";"8586";"Tiggo 7 T 1.5 16V Turbo Flex Aut."
"8587";"1";"161";"8587";"Tiggo 7 TXS 1.5 16V Turbo Flex Aut."
"9162";"1";"161";"9162";"Tiggo 8 TXS 1.6 16V TGDi Aut."
"260";"1";"11";"260";"Javali 3.0 4x4 Diesel"
"4392";"1";"136";"4392";"Cargo 1.0 8V 53cv (Pick-Up)"
"4393";"1";"136";"4393";"Cargo CD 1.0 8V 53cv (Pick-Up)"
"4394";"1";"136";"4394";"Cargo CE 1.0 8V 53cv (Pick-Up)"
"4395";"1";"136";"4395";"Family 1.0 8V 53cv (Perua)"
"4396";"1";"136";"4396";"Utility 1.0 8V 53cv  (Furgão)"
"5872";"1";"182";"5872";"MINI STAR CD 1.0 8V 53cv (Pick-Up)"
"5873";"1";"182";"5873";"MINI STAR CE 1.0 8V 53cv (Pick-Up)"
"5874";"1";"182";"5874";"MINI STAR CS 1.0 8V 53cv (Pick-Up)"
"5875";"1";"182";"5875";"MINI STAR CSB 1.0 8V 53cv (Pick-Up Báu)"
"5876";"1";"182";"5876";"MINI STAR Family 1.0 8V 53cv (MiniVan)"
"5877";"1";"182";"5877";"MINI STAR Utility 1.0 8V 53cv (Furgão)"
"4528";"1";"12";"4528";"300 C 3.5 V6 249cv"
"5878";"1";"12";"5878";"300 C 3.6 V6 Aut."
"3881";"1";"12";"3881";"300 C 5.7 V8 16V 340cv Aut."
"4186";"1";"12";"4186";"300 C SRT8 6.1 V8 16V 431cv Aut"
"4158";"1";"12";"4158";"300 C Touring 5.7 V8 16V 340cv Aut."
"261";"1";"12";"261";"300 M 3.5"
"262";"1";"12";"262";"Caravan LE  3.3"
"3811";"1";"12";"3811";"Caravan LX 3.3 V6 182cv"
"263";"1";"12";"263";"Caravan LX 3.8"
"264";"1";"12";"264";"Caravan SE 2.4/3.3"
"265";"1";"12";"265";"Cirrus LXi 2.5 V6 24V"
"267";"1";"12";"267";"Grand Caravan LE 3.3 Aut"
"268";"1";"12";"268";"Grand Caravan Limited 3.3 V6 12V 182cv"
"269";"1";"12";"269";"Grand Caravan LX 3.8"
"266";"1";"12";"266";"Grand Caravan SE 3.3 V6"
"270";"1";"12";"270";"LE Baron 3.0 V6"
"271";"1";"12";"271";"LE Baron 3.0 V6 Conv."
"272";"1";"12";"272";"Neon LE 1.8"
"273";"1";"12";"273";"Neon LE/Highline 2.0"
"274";"1";"12";"274";"Neon Sport 1.8/2.0"
"4255";"1";"12";"4255";"PT Cruiser Cabrio 2.4 16V 143cv 2p"
"3882";"1";"12";"3882";"PT Cruiser Classic 2.4 16V 143cv 4p"
"275";"1";"12";"275";"PT Cruiser Limited 2.0 16V 4p"
"276";"1";"12";"276";"PT Cruiser Limited 2.4 16V 143cv 4p"
"5237";"1";"12";"5237";"PT Cruiser Touring DEC. EDITION 2.4 16V"
