"id";"tipo";"id_marca";"id_modelo";"id_modelo_ano";"name"
"16919";"1";"39";"10165";"2023-1";"2023 Gasolina"
"16920";"1";"39";"10879";"32000-1";"32000 Gasolina"
"16921";"1";"39";"10879";"2024-1";"2024 Gasolina"
"16922";"1";"39";"10879";"2023-1";"2023 Gasolina"
"16923";"1";"39";"10987";"32000-1";"32000 Gasolina"
"16924";"1";"39";"10987";"2024-1";"2024 Gasolina"
"16925";"1";"39";"10951";"32000-1";"32000 Gasolina"
"16926";"1";"39";"10951";"2023-1";"2023 Gasolina"
"16927";"1";"39";"10002";"32000-1";"32000 Gasolina"
"16928";"1";"39";"10002";"2024-1";"2024 Gasolina"
"16929";"1";"39";"10002";"2023-1";"2023 Gasolina"
"16930";"1";"39";"10002";"2022-1";"2022 Gasolina"
"16931";"1";"39";"5151";"2012-1";"2012 Gasolina"
"16932";"1";"39";"5151";"2011-1";"2011 Gasolina"
"16933";"1";"39";"5151";"2010-1";"2010 Gasolina"
"16934";"1";"39";"5151";"2009-1";"2009 Gasolina"
"16935";"1";"39";"9471";"2021-1";"2021 Gasolina"
"16936";"1";"39";"8499";"32000-1";"32000 Gasolina"
"16937";"1";"39";"8499";"2024-1";"2024 Gasolina"
"16938";"1";"39";"8499";"2023-1";"2023 Gasolina"
"16939";"1";"39";"8499";"2021-1";"2021 Gasolina"
"16940";"1";"39";"8499";"2020-1";"2020 Gasolina"
"16941";"1";"39";"8499";"2019-1";"2019 Gasolina"
"16942";"1";"39";"6491";"2017-1";"2017 Gasolina"
"16943";"1";"39";"6491";"2016-1";"2016 Gasolina"
"16944";"1";"39";"6491";"2015-1";"2015 Gasolina"
"16945";"1";"39";"6491";"2014-1";"2014 Gasolina"
"16946";"1";"39";"6491";"2013-1";"2013 Gasolina"
"16947";"1";"39";"8500";"2019-1";"2019 Gasolina"
"16948";"1";"39";"6642";"2016-3";"2016 Diesel"
"16949";"1";"39";"6642";"2015-3";"2015 Diesel"
"16950";"1";"39";"6642";"2014-3";"2014 Diesel"
"16951";"1";"39";"6445";"2016-1";"2016 Gasolina"
"16952";"1";"39";"6445";"2015-1";"2015 Gasolina"
"16953";"1";"39";"6445";"2014-1";"2014 Gasolina"
"16954";"1";"39";"6445";"2013-1";"2013 Gasolina"
"16955";"1";"39";"4250";"2013-1";"2013 Gasolina"
"16956";"1";"39";"4250";"2012-1";"2012 Gasolina"
"16957";"1";"39";"4250";"2011-1";"2011 Gasolina"
"16958";"1";"39";"4250";"2010-1";"2010 Gasolina"
"16959";"1";"39";"4250";"2009-1";"2009 Gasolina"
"16960";"1";"39";"4250";"2008-1";"2008 Gasolina"
"16961";"1";"39";"4250";"2007-1";"2007 Gasolina"
"16962";"1";"39";"6468";"2016-1";"2016 Gasolina"
"16963";"1";"39";"6468";"2015-1";"2015 Gasolina"
"16964";"1";"39";"6468";"2014-1";"2014 Gasolina"
"16965";"1";"39";"6468";"2013-1";"2013 Gasolina"
"16966";"1";"39";"7040";"2020-1";"2020 Gasolina"
"16967";"1";"39";"7040";"2019-1";"2019 Gasolina"
"16968";"1";"39";"7040";"2018-1";"2018 Gasolina"
"16969";"1";"39";"7040";"2017-1";"2017 Gasolina"
"16970";"1";"39";"7040";"2016-1";"2016 Gasolina"
"16971";"1";"39";"7040";"2015-1";"2015 Gasolina"
"16972";"1";"39";"9329";"32000-1";"32000 Gasolina"
"16973";"1";"39";"9329";"2024-1";"2024 Gasolina"
"16974";"1";"39";"9329";"2023-1";"2023 Gasolina"
"16975";"1";"39";"9329";"2022-1";"2022 Gasolina"
"16976";"1";"39";"9329";"2021-1";"2021 Gasolina"
"16977";"1";"39";"10882";"32000-1";"32000 Gasolina"
"16978";"1";"39";"10882";"2025-1";"2025 Gasolina"
"16979";"1";"39";"10882";"2024-1";"2024 Gasolina"
"16980";"1";"39";"7397";"2019-1";"2019 Gasolina"
"16981";"1";"39";"7397";"2018-1";"2018 Gasolina"
"16982";"1";"39";"7397";"2017-1";"2017 Gasolina"
"16983";"1";"39";"7397";"2016-1";"2016 Gasolina"
"16984";"1";"39";"8501";"2019-1";"2019 Gasolina"
"16985";"1";"39";"7161";"2020-1";"2020 Gasolina"
"16986";"1";"39";"7161";"2019-1";"2019 Gasolina"
"16987";"1";"39";"7161";"2018-1";"2018 Gasolina"
"16988";"1";"39";"7161";"2017-1";"2017 Gasolina"
"16989";"1";"39";"7161";"2016-1";"2016 Gasolina"
"16990";"1";"39";"7161";"2015-1";"2015 Gasolina"
"16991";"1";"39";"7041";"2015-1";"2015 Gasolina"
"16992";"1";"39";"7042";"2015-1";"2015 Gasolina"
"16993";"1";"39";"7430";"2017-1";"2017 Gasolina"
"16994";"1";"39";"7430";"2016-1";"2016 Gasolina"
"16995";"1";"39";"7195";"2020-1";"2020 Gasolina"
"16996";"1";"39";"7195";"2019-1";"2019 Gasolina"
"16997";"1";"39";"7195";"2018-1";"2018 Gasolina"
"16998";"1";"39";"7195";"2017-1";"2017 Gasolina"
"16999";"1";"39";"7195";"2016-1";"2016 Gasolina"
"17000";"1";"39";"7195";"2015-1";"2015 Gasolina"
"17001";"1";"39";"7767";"2017-1";"2017 Gasolina"
"17002";"1";"39";"7767";"2016-1";"2016 Gasolina"
"17003";"1";"39";"7196";"2015-1";"2015 Gasolina"
"17004";"1";"39";"9762";"2023-1";"2023 Gasolina"
"17005";"1";"39";"9762";"2022-1";"2022 Gasolina"
"17006";"1";"39";"10988";"32000-1";"32000 Gasolina"
"17007";"1";"39";"10988";"2024-1";"2024 Gasolina"
"17008";"1";"39";"7122";"2019-1";"2019 Gasolina"
"17009";"1";"39";"7122";"2018-1";"2018 Gasolina"
"17010";"1";"39";"7122";"2017-1";"2017 Gasolina"
"17011";"1";"39";"7122";"2016-1";"2016 Gasolina"
"17012";"1";"39";"7122";"2015-1";"2015 Gasolina"
"17013";"1";"39";"9350";"2022-1";"2022 Gasolina"
"17014";"1";"39";"9350";"2021-1";"2021 Gasolina"
"17015";"1";"39";"9214";"2021-1";"2021 Gasolina"
"17016";"1";"39";"9214";"2020-1";"2020 Gasolina"
"17017";"1";"39";"9351";"32000-1";"32000 Gasolina"
"17018";"1";"39";"9351";"2024-1";"2024 Gasolina"
"17019";"1";"39";"9351";"2023-1";"2023 Gasolina"
"17020";"1";"39";"9351";"2022-1";"2022 Gasolina"
"17021";"1";"39";"9351";"2021-1";"2021 Gasolina"
"17022";"1";"39";"9351";"2020-1";"2020 Gasolina"
"17023";"1";"39";"10971";"32000-1";"32000 Gasolina"
"17024";"1";"39";"10971";"2024-1";"2024 Gasolina"
"17025";"1";"39";"9793";"32000-1";"32000 Gasolina"
"17026";"1";"39";"9793";"2023-1";"2023 Gasolina"
"17027";"1";"39";"9793";"2022-1";"2022 Gasolina"
"17028";"1";"39";"10972";"32000-1";"32000 Gasolina"
"17029";"1";"39";"10972";"2024-1";"2024 Gasolina"
"17030";"1";"39";"9615";"2022-3";"2022 Diesel"
"17031";"1";"39";"9615";"2021-3";"2021 Diesel"
"17032";"1";"39";"9615";"2020-3";"2020 Diesel"
"17033";"1";"39";"9615";"2019-3";"2019 Diesel"
"17034";"1";"39";"9616";"2022-3";"2022 Diesel"
"17035";"1";"39";"9616";"2021-3";"2021 Diesel"
"17036";"1";"39";"9616";"2020-3";"2020 Diesel"
"17037";"1";"39";"7508";"2017-1";"2017 Gasolina"
"17038";"1";"39";"7508";"2016-1";"2016 Gasolina"
"17039";"1";"39";"7886";"2019-1";"2019 Gasolina"
"17040";"1";"39";"7886";"2018-1";"2018 Gasolina"
"17041";"1";"39";"7886";"2017-1";"2017 Gasolina"
"17042";"1";"39";"7940";"2018-1";"2018 Gasolina"
"17043";"1";"39";"7940";"2017-1";"2017 Gasolina"
"17044";"1";"39";"7941";"2019-1";"2019 Gasolina"
"17045";"1";"39";"7941";"2018-1";"2018 Gasolina"
"17046";"1";"39";"7941";"2017-1";"2017 Gasolina"
"17047";"1";"39";"7509";"2019-1";"2019 Gasolina"
"17048";"1";"39";"7509";"2018-1";"2018 Gasolina"
"17049";"1";"39";"7509";"2017-1";"2017 Gasolina"
"17050";"1";"39";"7509";"2016-1";"2016 Gasolina"
"17051";"1";"39";"8909";"2023-1";"2023 Gasolina"
"17052";"1";"39";"8909";"2022-1";"2022 Gasolina"
"17053";"1";"39";"8909";"2021-1";"2021 Gasolina"
"17054";"1";"39";"8909";"2020-1";"2020 Gasolina"
"17055";"1";"39";"10973";"32000-1";"32000 Gasolina"
"17056";"1";"39";"10973";"2024-1";"2024 Gasolina"
"17057";"1";"39";"10952";"32000-1";"32000 Gasolina"
"17058";"1";"39";"10952";"2024-1";"2024 Gasolina"
"17059";"1";"39";"9721";"32000-1";"32000 Gasolina"
"17060";"1";"39";"9721";"2024-1";"2024 Gasolina"
"17061";"1";"39";"9721";"2023-1";"2023 Gasolina"
"17062";"1";"39";"9721";"2022-1";"2022 Gasolina"
"17063";"1";"39";"7802";"32000-1";"32000 Gasolina"
"17064";"1";"39";"7802";"2024-1";"2024 Gasolina"
"17065";"1";"39";"7802";"2022-1";"2022 Gasolina"
"17066";"1";"39";"7802";"2021-1";"2021 Gasolina"
"17067";"1";"39";"7802";"2020-1";"2020 Gasolina"
"17068";"1";"39";"7802";"2019-1";"2019 Gasolina"
"17069";"1";"39";"7802";"2018-1";"2018 Gasolina"
"17070";"1";"39";"7802";"2017-1";"2017 Gasolina"
"17071";"1";"39";"9660";"32000-1";"32000 Gasolina"
"17072";"1";"39";"9660";"2023-1";"2023 Gasolina"
"17073";"1";"39";"9660";"2022-1";"2022 Gasolina"
"17074";"1";"39";"9660";"2021-1";"2021 Gasolina"
"17075";"1";"39";"9660";"2020-1";"2020 Gasolina"
"17076";"1";"39";"9660";"2019-1";"2019 Gasolina"
"17077";"1";"39";"9660";"2018-1";"2018 Gasolina"
"17078";"1";"39";"9660";"2017-1";"2017 Gasolina"
"17079";"1";"39";"8633";"2021-1";"2021 Gasolina"
"17080";"1";"39";"8633";"2020-1";"2020 Gasolina"
"17081";"1";"39";"8633";"2019-1";"2019 Gasolina"
"17082";"1";"39";"8483";"2021-1";"2021 Gasolina"
"17083";"1";"39";"8483";"2020-1";"2020 Gasolina"
"17084";"1";"39";"8483";"2019-1";"2019 Gasolina"
"17085";"1";"39";"8483";"2018-1";"2018 Gasolina"
"17086";"1";"39";"7484";"2016-3";"2016 Diesel"
"17087";"1";"39";"7485";"2016-3";"2016 Diesel"
"17088";"1";"39";"7927";"2019-3";"2019 Diesel"
"17089";"1";"39";"7927";"2018-3";"2018 Diesel"
"17090";"1";"39";"7927";"2017-3";"2017 Diesel"
"17091";"1";"39";"7486";"2019-3";"2019 Diesel"
"17092";"1";"39";"7486";"2018-3";"2018 Diesel"
"17093";"1";"39";"7486";"2017-3";"2017 Diesel"
"17094";"1";"39";"7486";"2016-3";"2016 Diesel"
"17095";"1";"39";"9251";"2023-3";"2023 Diesel"
"17096";"1";"39";"9251";"2022-3";"2022 Diesel"
"17097";"1";"39";"9251";"2021-3";"2021 Diesel"
"17098";"1";"39";"9056";"2023-3";"2023 Diesel"
"17099";"1";"39";"9056";"2022-3";"2022 Diesel"
"17100";"1";"39";"9056";"2021-3";"2021 Diesel"
"17101";"1";"39";"9056";"2020-3";"2020 Diesel"
"17102";"1";"39";"7510";"2016-1";"2016 Gasolina"
"17103";"1";"39";"7803";"2019-1";"2019 Gasolina"
"17104";"1";"39";"7803";"2018-1";"2018 Gasolina"
"17105";"1";"39";"7803";"2017-1";"2017 Gasolina"
"17106";"1";"39";"7511";"2017-1";"2017 Gasolina"
"17107";"1";"39";"7511";"2016-1";"2016 Gasolina"
"17108";"1";"39";"8103";"2017-1";"2017 Gasolina"
"17109";"1";"39";"7838";"2019-1";"2019 Gasolina"
"17110";"1";"39";"7838";"2018-1";"2018 Gasolina"
"17111";"1";"39";"7838";"2017-1";"2017 Gasolina"
"17112";"1";"39";"7838";"2016-1";"2016 Gasolina"
"17113";"1";"39";"10923";"32000-3";"32000 Diesel"
"17114";"1";"39";"10923";"2024-3";"2024 Diesel"
"17115";"1";"39";"7739";"2016-1";"2016 Gasolina"
"17116";"1";"39";"11018";"32000-3";"32000 Diesel"
"17117";"1";"39";"11018";"2024-3";"2024 Diesel"
"17118";"1";"39";"10009";"32000-1";"32000 Gasolina"
"17119";"1";"39";"10009";"2024-1";"2024 Gasolina"
"17120";"1";"39";"10009";"2023-1";"2023 Gasolina"
"17121";"1";"39";"10009";"2022-1";"2022 Gasolina"
"17122";"1";"39";"10009";"2021-1";"2021 Gasolina"
"17123";"1";"39";"10009";"2020-1";"2020 Gasolina"
"17124";"1";"39";"7512";"2019-1";"2019 Gasolina"
"17125";"1";"39";"7512";"2018-1";"2018 Gasolina"
"17126";"1";"39";"7512";"2017-1";"2017 Gasolina"
"17127";"1";"39";"7512";"2016-1";"2016 Gasolina"
"17128";"1";"39";"7768";"2018-1";"2018 Gasolina"
"17129";"1";"39";"7768";"2017-1";"2017 Gasolina"
"17130";"1";"39";"7768";"2016-1";"2016 Gasolina"
"17131";"1";"39";"9330";"32000-1";"32000 Gasolina"
"17132";"1";"39";"9330";"2024-1";"2024 Gasolina"
"17133";"1";"39";"9330";"2023-1";"2023 Gasolina"
"17134";"1";"39";"9330";"2021-1";"2021 Gasolina"
"17135";"1";"39";"6446";"2015-3";"2015 Diesel"
"17136";"1";"39";"6446";"2014-3";"2014 Diesel"
"17137";"1";"39";"6446";"2013-3";"2013 Diesel"
"17138";"1";"39";"6447";"2015-3";"2015 Diesel"
"17139";"1";"39";"6447";"2014-3";"2014 Diesel"
"17140";"1";"39";"6447";"2013-3";"2013 Diesel"
"17141";"1";"39";"4832";"2009-1";"2009 Gasolina"
"17142";"1";"39";"5134";"2013-1";"2013 Gasolina"
"17143";"1";"39";"5134";"2012-1";"2012 Gasolina"
"17144";"1";"39";"5134";"2011-1";"2011 Gasolina"
"17145";"1";"39";"5134";"2010-1";"2010 Gasolina"
"17146";"1";"39";"6360";"2013-1";"2013 Gasolina"
"17147";"1";"39";"10010";"32000-1";"32000 Gasolina"
"17148";"1";"39";"10010";"2024-1";"2024 Gasolina"
"17149";"1";"39";"10010";"2023-1";"2023 Gasolina"
"17150";"1";"39";"10010";"2022-1";"2022 Gasolina"
"17151";"1";"39";"10010";"2021-1";"2021 Gasolina"
"17152";"1";"39";"7594";"2019-3";"2019 Diesel"
"17153";"1";"39";"7594";"2018-3";"2018 Diesel"
"17154";"1";"39";"7594";"2017-3";"2017 Diesel"
"17155";"1";"39";"7594";"2016-3";"2016 Diesel"
"17156";"1";"39";"7896";"2018-1";"2018 Gasolina"
"17157";"1";"39";"7896";"2017-1";"2017 Gasolina"
"17158";"1";"39";"7896";"2016-1";"2016 Gasolina"
"17159";"1";"39";"8130";"2018-1";"2018 Gasolina"
"17160";"1";"39";"8130";"2017-1";"2017 Gasolina"
"17161";"1";"39";"8130";"2016-1";"2016 Gasolina"
"17162";"1";"39";"10011";"2021-1";"2021 Gasolina"
"17163";"1";"39";"10011";"2020-1";"2020 Gasolina"
"17164";"1";"39";"9332";"2021-1";"2021 Gasolina"
"17165";"1";"39";"9332";"2020-1";"2020 Gasolina"
"17166";"1";"39";"9332";"2019-1";"2019 Gasolina"
"17167";"1";"39";"7769";"2016-1";"2016 Gasolina"
"17168";"1";"39";"9740";"2021-1";"2021 Gasolina"
"17169";"1";"39";"9333";"2021-1";"2021 Gasolina"
"17170";"1";"39";"9333";"2020-1";"2020 Gasolina"
"17171";"1";"39";"9333";"2019-1";"2019 Gasolina"
"17172";"1";"39";"9333";"2018-1";"2018 Gasolina"
"17173";"1";"39";"8104";"2021-1";"2021 Gasolina"
"17174";"1";"39";"8104";"2020-1";"2020 Gasolina"
"17175";"1";"39";"8104";"2019-1";"2019 Gasolina"
"17176";"1";"39";"8104";"2018-1";"2018 Gasolina"
"17177";"1";"39";"7356";"2016-1";"2016 Gasolina"
"17178";"1";"39";"7356";"2015-1";"2015 Gasolina"
"17179";"1";"39";"1621";"1999-1";"1999 Gasolina"
"17180";"1";"39";"1621";"1998-1";"1998 Gasolina"
"17181";"1";"39";"4686";"2009-3";"2009 Diesel"
"17182";"1";"39";"4686";"2008-3";"2008 Diesel"
"17183";"1";"39";"4686";"2007-3";"2007 Diesel"
"17184";"1";"39";"1622";"2002-1";"2002 Gasolina"
"17185";"1";"39";"1622";"2001-1";"2001 Gasolina"
"17186";"1";"39";"1622";"2000-1";"2000 Gasolina"
"17187";"1";"39";"1622";"1999-1";"1999 Gasolina"
"17188";"1";"39";"1622";"1998-1";"1998 Gasolina"
"17189";"1";"39";"5035";"2015-3";"2015 Diesel"
"17190";"1";"39";"5035";"2014-3";"2014 Diesel"
"17191";"1";"39";"5035";"2013-3";"2013 Diesel"
"17192";"1";"39";"5035";"2012-3";"2012 Diesel"
"17193";"1";"39";"5035";"2011-3";"2011 Diesel"
"17194";"1";"39";"5035";"2010-3";"2010 Diesel"
"17195";"1";"39";"1623";"2010-1";"2010 Gasolina"
"17196";"1";"39";"1623";"2009-1";"2009 Gasolina"
"17197";"1";"39";"1623";"2008-1";"2008 Gasolina"
"17198";"1";"39";"1623";"2007-1";"2007 Gasolina"
"17199";"1";"39";"1623";"2006-1";"2006 Gasolina"
"17200";"1";"39";"1623";"2005-1";"2005 Gasolina"
"17201";"1";"39";"1623";"2004-1";"2004 Gasolina"
"17202";"1";"39";"6591";"2015-3";"2015 Diesel"
"17203";"1";"39";"6591";"2014-3";"2014 Diesel"
"17204";"1";"39";"6124";"2013-1";"2013 Gasolina"
"17205";"1";"39";"6124";"2012-1";"2012 Gasolina"
"17206";"1";"39";"1624";"2001-1";"2001 Gasolina"
"17207";"1";"39";"1624";"2000-1";"2000 Gasolina"
"17208";"1";"39";"1624";"1999-1";"1999 Gasolina"
"17209";"1";"39";"1625";"2011-1";"2011 Gasolina"
"17210";"1";"39";"1625";"2010-1";"2010 Gasolina"
"17211";"1";"39";"1625";"2009-1";"2009 Gasolina"
"17212";"1";"39";"1625";"2008-1";"2008 Gasolina"
"17213";"1";"39";"1625";"2007-1";"2007 Gasolina"
"17214";"1";"39";"1625";"2006-1";"2006 Gasolina"
"17215";"1";"39";"1625";"2005-1";"2005 Gasolina"
"17216";"1";"39";"1625";"2004-1";"2004 Gasolina"
"17217";"1";"39";"1625";"2003-1";"2003 Gasolina"
"17218";"1";"39";"1625";"2002-1";"2002 Gasolina"
"17219";"1";"39";"1626";"2005-1";"2005 Gasolina"
"17220";"1";"39";"1626";"2004-1";"2004 Gasolina"
"17221";"1";"39";"1626";"2003-1";"2003 Gasolina"
"17222";"1";"39";"1626";"2002-1";"2002 Gasolina"
"17223";"1";"39";"1626";"2001-1";"2001 Gasolina"
"17224";"1";"39";"1626";"2000-1";"2000 Gasolina"
"17225";"1";"39";"6239";"2015-1";"2015 Gasolina"
"17226";"1";"39";"6239";"2014-1";"2014 Gasolina"
"17227";"1";"39";"6239";"2013-1";"2013 Gasolina"
"17228";"1";"39";"6239";"2012-1";"2012 Gasolina"
"17229";"1";"39";"4318";"2011-1";"2011 Gasolina"
"17230";"1";"39";"4318";"2010-1";"2010 Gasolina"
"17231";"1";"39";"4318";"2009-1";"2009 Gasolina"
"17232";"1";"39";"4318";"2008-1";"2008 Gasolina"
"17233";"1";"39";"4318";"2007-1";"2007 Gasolina"
"17234";"1";"39";"4318";"2006-1";"2006 Gasolina"
"17235";"1";"39";"1627";"2001-1";"2001 Gasolina"
"17236";"1";"39";"1627";"2000-1";"2000 Gasolina"
"17237";"1";"39";"1627";"1999-1";"1999 Gasolina"
"17238";"1";"39";"1627";"1998-1";"1998 Gasolina"
"17239";"1";"39";"1627";"1997-1";"1997 Gasolina"
"17240";"1";"39";"1627";"1996-1";"1996 Gasolina"
"17241";"1";"39";"1627";"1995-1";"1995 Gasolina"
"17242";"1";"39";"1627";"1994-1";"1994 Gasolina"
"17243";"1";"39";"1627";"1993-1";"1993 Gasolina"
"17244";"1";"39";"10062";"2011-1";"2011 Gasolina"
"17245";"1";"39";"10062";"2010-1";"2010 Gasolina"
"17246";"1";"39";"1628";"1994-1";"1994 Gasolina"
"17247";"1";"39";"1628";"1993-1";"1993 Gasolina"
"17248";"1";"39";"1629";"2011-1";"2011 Gasolina"
"17249";"1";"39";"1629";"2010-1";"2010 Gasolina"
"17250";"1";"39";"1629";"2009-1";"2009 Gasolina"
"17251";"1";"39";"1629";"2008-1";"2008 Gasolina"
"17252";"1";"39";"1629";"2007-1";"2007 Gasolina"
"17253";"1";"39";"1629";"2006-1";"2006 Gasolina"
"17254";"1";"39";"1629";"2005-1";"2005 Gasolina"
"17255";"1";"39";"1629";"2004-1";"2004 Gasolina"
"17256";"1";"39";"1629";"2003-1";"2003 Gasolina"
"17257";"1";"39";"1629";"2002-1";"2002 Gasolina"
"17258";"1";"39";"1629";"2001-1";"2001 Gasolina"
"17259";"1";"39";"1629";"2000-1";"2000 Gasolina"
"17260";"1";"39";"1629";"1999-1";"1999 Gasolina"
"17261";"1";"39";"1629";"1998-1";"1998 Gasolina"
"17262";"1";"39";"1629";"1997-1";"1997 Gasolina"
"17263";"1";"39";"1629";"1996-1";"1996 Gasolina"
"17264";"1";"39";"1629";"1995-1";"1995 Gasolina"
"17265";"1";"39";"1629";"1994-1";"1994 Gasolina"
"17266";"1";"39";"1629";"1993-1";"1993 Gasolina"
"17267";"1";"39";"1630";"1995-1";"1995 Gasolina"
"17268";"1";"39";"1630";"1994-1";"1994 Gasolina"
"17269";"1";"39";"1630";"1993-1";"1993 Gasolina"
"17270";"1";"39";"1631";"1995-1";"1995 Gasolina"
"17271";"1";"39";"1631";"1994-1";"1994 Gasolina"
"17272";"1";"39";"1631";"1993-1";"1993 Gasolina"
"17273";"1";"39";"8060";"2017-1";"2017 Gasolina"
"17274";"1";"39";"6700";"2017-1";"2017 Gasolina"
"17275";"1";"39";"6700";"2016-1";"2016 Gasolina"
"17276";"1";"39";"6700";"2015-1";"2015 Gasolina"
"17277";"1";"39";"6700";"2014-1";"2014 Gasolina"
"17278";"1";"39";"1632";"2011-1";"2011 Gasolina"
"17279";"1";"39";"1632";"2010-1";"2010 Gasolina"
"17280";"1";"39";"1632";"2009-1";"2009 Gasolina"
"17281";"1";"39";"1632";"2008-1";"2008 Gasolina"
"17282";"1";"39";"1632";"2007-1";"2007 Gasolina"
"17283";"1";"39";"1632";"2006-1";"2006 Gasolina"
"17284";"1";"39";"1632";"2005-1";"2005 Gasolina"
"17285";"1";"39";"1632";"2004-1";"2004 Gasolina"
"17286";"1";"39";"1632";"2003-1";"2003 Gasolina"
"17287";"1";"39";"1632";"2002-1";"2002 Gasolina"
"17288";"1";"39";"1632";"2001-1";"2001 Gasolina"
"17289";"1";"39";"1632";"2000-1";"2000 Gasolina"
"17290";"1";"39";"1632";"1999-1";"1999 Gasolina"
"17291";"1";"39";"1632";"1998-1";"1998 Gasolina"
"17292";"1";"39";"1632";"1997-1";"1997 Gasolina"
"17293";"1";"39";"1633";"2005-1";"2005 Gasolina"
"17294";"1";"39";"1633";"2004-1";"2004 Gasolina"
"17295";"1";"39";"1633";"2003-1";"2003 Gasolina"
"17296";"1";"39";"1633";"2002-1";"2002 Gasolina"
"17297";"1";"39";"1633";"2001-1";"2001 Gasolina"
"17298";"1";"39";"8216";"2020-1";"2020 Gasolina"
"17299";"1";"39";"8216";"2019-1";"2019 Gasolina"
"17300";"1";"39";"8216";"2018-1";"2018 Gasolina"
"17301";"1";"39";"1634";"2012-1";"2012 Gasolina"
"17302";"1";"39";"1634";"2011-1";"2011 Gasolina"
"17303";"1";"39";"1634";"2010-1";"2010 Gasolina"
"17304";"1";"39";"1634";"2009-1";"2009 Gasolina"
"17305";"1";"39";"1634";"2008-1";"2008 Gasolina"
"17306";"1";"39";"1634";"2007-1";"2007 Gasolina"
"17307";"1";"39";"1634";"2006-1";"2006 Gasolina"
"17308";"1";"39";"1634";"2005-1";"2005 Gasolina"
"17309";"1";"39";"1634";"2004-1";"2004 Gasolina"
"17310";"1";"39";"1634";"2003-1";"2003 Gasolina"
"17311";"1";"39";"1634";"2002-1";"2002 Gasolina"
"17312";"1";"39";"1634";"2001-1";"2001 Gasolina"
"17313";"1";"39";"1634";"2000-1";"2000 Gasolina"
"17314";"1";"39";"1634";"1999-1";"1999 Gasolina"
"17315";"1";"39";"1634";"1998-1";"1998 Gasolina"
"17316";"1";"39";"1634";"1997-1";"1997 Gasolina"
"17317";"1";"39";"1634";"1995-1";"1995 Gasolina"
"17318";"1";"39";"1634";"1994-1";"1994 Gasolina"
"17319";"1";"39";"1634";"1993-1";"1993 Gasolina"
"17320";"1";"39";"1634";"1992-1";"1992 Gasolina"
"17321";"1";"39";"1635";"2001-1";"2001 Gasolina"
"17322";"1";"39";"1635";"2000-1";"2000 Gasolina"
"17323";"1";"39";"1635";"1999-1";"1999 Gasolina"
"17324";"1";"39";"1635";"1998-1";"1998 Gasolina"
"17325";"1";"39";"1635";"1997-1";"1997 Gasolina"
"17326";"1";"39";"1635";"1996-1";"1996 Gasolina"
"17327";"1";"39";"5747";"2013-1";"2013 Gasolina"
"17328";"1";"39";"5747";"2012-1";"2012 Gasolina"
"17329";"1";"39";"5747";"2011-1";"2011 Gasolina"
"17330";"1";"39";"4517";"2011-1";"2011 Gasolina"
"17331";"1";"39";"4517";"2010-1";"2010 Gasolina"
"17332";"1";"39";"4517";"2009-1";"2009 Gasolina"
"17333";"1";"39";"4517";"2008-1";"2008 Gasolina"
"17334";"1";"39";"4517";"2007-1";"2007 Gasolina"
"17335";"1";"39";"7804";"2017-1";"2017 Gasolina"
"17336";"1";"39";"8548";"2019-1";"2019 Gasolina"
"17337";"1";"39";"7229";"2017-1";"2017 Gasolina"
"17338";"1";"39";"7229";"2016-1";"2016 Gasolina"
"17339";"1";"39";"7229";"2015-1";"2015 Gasolina"
"17340";"1";"39";"4518";"2020-1";"2020 Gasolina"
"17341";"1";"39";"4518";"2019-1";"2019 Gasolina"
"17342";"1";"39";"4518";"2018-1";"2018 Gasolina"
"17343";"1";"39";"4518";"2017-1";"2017 Gasolina"
"17344";"1";"39";"4518";"2016-1";"2016 Gasolina"
"17345";"1";"39";"4518";"2015-1";"2015 Gasolina"
"17346";"1";"39";"4518";"2014-1";"2014 Gasolina"
"17347";"1";"39";"4518";"2013-1";"2013 Gasolina"
"17348";"1";"39";"4518";"2012-1";"2012 Gasolina"
"17349";"1";"39";"4518";"2011-1";"2011 Gasolina"
"17350";"1";"39";"4518";"2010-1";"2010 Gasolina"
"17351";"1";"39";"4518";"2009-1";"2009 Gasolina"
"17352";"1";"39";"4518";"2008-1";"2008 Gasolina"
"17353";"1";"39";"4261";"2011-1";"2011 Gasolina"
"17354";"1";"39";"4261";"2010-1";"2010 Gasolina"
"17355";"1";"39";"4261";"2009-1";"2009 Gasolina"
"17356";"1";"39";"4261";"2008-1";"2008 Gasolina"
"17357";"1";"39";"4261";"2007-1";"2007 Gasolina"
"17358";"1";"39";"8502";"2019-1";"2019 Gasolina"
"17359";"1";"39";"7770";"2019-1";"2019 Gasolina"
"17360";"1";"39";"7770";"2018-1";"2018 Gasolina"
"17361";"1";"39";"7770";"2017-1";"2017 Gasolina"
"17362";"1";"39";"7770";"2016-1";"2016 Gasolina"
"17363";"1";"39";"1636";"1993-1";"1993 Gasolina"
"17364";"1";"39";"1636";"1992-1";"1992 Gasolina"
"17365";"1";"39";"1636";"1991-1";"1991 Gasolina"
"17366";"1";"39";"1636";"1986-1";"1986 Gasolina"
"17367";"1";"39";"1637";"1995-1";"1995 Gasolina"
"17368";"1";"39";"1637";"1994-1";"1994 Gasolina"
"17369";"1";"39";"1637";"1993-1";"1993 Gasolina"
"17370";"1";"39";"1638";"1999-1";"1999 Gasolina"
